"","name","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","minute"
"541","Klay Thompson","Golden State Warriors","1/20/2017",2016,4,8,34,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-150,218,40
"542","Klay Thompson","Golden State Warriors","1/20/2017",2016,2,8,47,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-1,262,16
"543","Klay Thompson","Golden State Warriors","1/20/2017",2016,1,9,41,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",195,154,3
"544","Klay Thompson","Golden State Warriors","1/20/2017",2016,3,3,44,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",101,237,33
"545","Klay Thompson","Golden State Warriors","2/27/2017",2016,1,5,58,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-32,252,7
"546","Klay Thompson","Golden State Warriors","1/20/2017",2016,1,10,13,"shot_yes","Jump Shot","2PT Field Goal",19,"Houston Rockets",-37,193,2
"547","Klay Thompson","Golden State Warriors","2/27/2017",2016,4,8,20,"shot_yes","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",199,154,40
"548","Klay Thompson","Golden State Warriors","2/8/2017",2016,3,11,3,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",238,7,25
"549","Klay Thompson","Golden State Warriors","2/8/2017",2016,4,8,34,"shot_yes","Jump Shot","2PT Field Goal",22,"Chicago Bulls",92,205,40
"550","Klay Thompson","Golden State Warriors","2/8/2017",2016,2,9,48,"shot_no","Jump Shot","2PT Field Goal",18,"Chicago Bulls",-174,65,15
"551","Klay Thompson","Golden State Warriors","2/8/2017",2016,3,10,35,"shot_yes","Jump Shot","3PT Field Goal",22,"Chicago Bulls",228,16,26
"552","Klay Thompson","Golden State Warriors","2/8/2017",2016,1,3,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Chicago Bulls",-230,7,9
"553","Klay Thompson","Golden State Warriors","2/8/2017",2016,2,10,14,"shot_no","Jump Shot","2PT Field Goal",14,"Chicago Bulls",91,111,14
"554","Klay Thompson","Golden State Warriors","2/8/2017",2016,1,6,41,"shot_no","Jump Shot","3PT Field Goal",23,"Chicago Bulls",230,3,6
"555","Klay Thompson","Golden State Warriors","2/8/2017",2016,1,10,18,"shot_no","Jump Shot","3PT Field Goal",26,"Chicago Bulls",-83,252,2
"556","Klay Thompson","Golden State Warriors","2/8/2017",2016,4,7,59,"shot_yes","Jump Shot","2PT Field Goal",14,"Chicago Bulls",71,131,41
"557","Klay Thompson","Golden State Warriors","11/3/2016",2016,3,8,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-53,252,28
"558","Klay Thompson","Golden State Warriors","11/3/2016",2016,3,7,41,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",220,124,29
"559","Klay Thompson","Golden State Warriors","11/3/2016",2016,2,10,6,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",137,213,14
"560","Klay Thompson","Golden State Warriors","11/3/2016",2016,1,5,57,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",210,131,7
"561","Klay Thompson","Golden State Warriors","11/3/2016",2016,2,10,12,"shot_no","Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",56,95,14
"562","Klay Thompson","Golden State Warriors","11/3/2016",2016,3,10,17,"shot_no","Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",-235,2,26
"563","Klay Thompson","Golden State Warriors","11/3/2016",2016,3,9,46,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",168,195,27
"564","Klay Thompson","Golden State Warriors","11/3/2016",2016,2,7,46,"shot_no","Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",0,115,17
"565","Klay Thompson","Golden State Warriors","11/3/2016",2016,3,7,14,"shot_no","Jump Shot","2PT Field Goal",13,"Oklahoma City Thunder",138,3,29
"566","Klay Thompson","Golden State Warriors","11/3/2016",2016,1,8,4,"shot_no","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",40,178,4
"567","Klay Thompson","Golden State Warriors","12/20/2016",2016,4,9,2,"shot_yes","Jump Shot","2PT Field Goal",14,"Utah Jazz",-58,129,39
"568","Klay Thompson","Golden State Warriors","12/20/2016",2016,2,6,40,"shot_yes","Jump Shot","2PT Field Goal",18,"Utah Jazz",138,121,18
"569","Klay Thompson","Golden State Warriors","12/20/2016",2016,3,7,25,"shot_no","Jump Shot","3PT Field Goal",25,"Utah Jazz",174,193,29
"570","Klay Thompson","Golden State Warriors","12/20/2016",2016,2,8,13,"shot_yes","Jump Shot","2PT Field Goal",19,"Utah Jazz",141,134,16
"571","Klay Thompson","Golden State Warriors","2/27/2017",2016,1,8,44,"shot_yes","Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",-204,-21,4
"572","Klay Thompson","Golden State Warriors","1/20/2017",2016,2,9,32,"shot_yes","Jump Shot","2PT Field Goal",21,"Houston Rockets",-212,16,15
"573","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,11,26,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-150,224,25
"574","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,10,53,"shot_yes","Jump Shot","3PT Field Goal",24,"Toronto Raptors",240,36,26
"575","Klay Thompson","Golden State Warriors","11/16/2016",2016,1,11,22,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",222,115,1
"576","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,8,55,"shot_no","Jump Shot","3PT Field Goal",23,"Toronto Raptors",232,26,28
"577","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,5,48,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",230,134,31
"578","Klay Thompson","Golden State Warriors","11/16/2016",2016,2,9,11,"shot_no","Jump Shot","3PT Field Goal",25,"Toronto Raptors",212,149,15
"579","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,9,7,"shot_no","Jump Shot","3PT Field Goal",27,"Toronto Raptors",-219,159,27
"580","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,4,46,"shot_no","Jump Shot","3PT Field Goal",23,"Toronto Raptors",230,7,32
"581","Klay Thompson","Golden State Warriors","11/16/2016",2016,1,6,45,"shot_no","Jump Shot","3PT Field Goal",22,"Toronto Raptors",-228,2,6
"582","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,4,53,"shot_no","Jump Shot","2PT Field Goal",4,"Toronto Raptors",43,16,32
"583","Klay Thompson","Golden State Warriors","11/16/2016",2016,1,4,3,"shot_no","Jump Shot","3PT Field Goal",22,"Toronto Raptors",227,-6,8
"584","Klay Thompson","Golden State Warriors","11/16/2016",2016,3,9,49,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",112,237,27
"585","Klay Thompson","Golden State Warriors","11/21/2016",2016,1,5,24,"shot_no","Jump Shot","3PT Field Goal",23,"Indiana Pacers",230,-15,7
"586","Klay Thompson","Golden State Warriors","11/21/2016",2016,2,1,6,"shot_no","Jump Shot","2PT Field Goal",17,"Indiana Pacers",-171,-19,23
"587","Klay Thompson","Golden State Warriors","11/21/2016",2016,3,10,24,"shot_yes","Jump Shot","3PT Field Goal",24,"Indiana Pacers",-248,-21,26
"588","Klay Thompson","Golden State Warriors","2/27/2017",2016,4,9,14,"shot_yes","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",213,129,39
"589","Klay Thompson","Golden State Warriors","1/20/2017",2016,2,7,51,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-120,237,17
"590","Klay Thompson","Golden State Warriors","1/20/2017",2016,2,3,6,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",241,47,21
"591","Klay Thompson","Golden State Warriors","1/20/2017",2016,2,7,22,"shot_yes","Jump Shot","3PT Field Goal",24,"Houston Rockets",240,23,17
"592","Klay Thompson","Golden State Warriors","1/20/2017",2016,3,4,44,"shot_yes","Jump Shot","3PT Field Goal",23,"Houston Rockets",233,31,32
"593","Klay Thompson","Golden State Warriors","1/20/2017",2016,1,9,16,"shot_no","Jump Shot","2PT Field Goal",3,"Houston Rockets",30,23,3
"594","Klay Thompson","Golden State Warriors","1/20/2017",2016,2,0,47,"shot_no","Jump Shot","2PT Field Goal",7,"Houston Rockets",-7,75,24
"595","Klay Thompson","Golden State Warriors","1/20/2017",2016,2,1,45,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",210,139,23
"596","Klay Thompson","Golden State Warriors","2/28/2017",2016,1,6,15,"shot_yes","Jump Shot","3PT Field Goal",23,"Washington Wizards",235,31,6
"597","Klay Thompson","Golden State Warriors","2/28/2017",2016,1,5,59,"shot_no","Jump Shot","3PT Field Goal",28,"Washington Wizards",192,213,7
"598","Klay Thompson","Golden State Warriors","1/2/2017",2016,3,4,6,"shot_no","Jump Shot","2PT Field Goal",13,"Denver Nuggets",60,124,32
"599","Klay Thompson","Golden State Warriors","1/2/2017",2016,4,5,4,"shot_yes","Jump Shot","2PT Field Goal",15,"Denver Nuggets",0,159,43
"600","Klay Thompson","Golden State Warriors","1/2/2017",2016,4,1,16,"shot_no","Jump Shot","2PT Field Goal",22,"Denver Nuggets",-156,169,47
"601","Klay Thompson","Golden State Warriors","1/2/2017",2016,3,6,13,"shot_no","Jump Shot","3PT Field Goal",23,"Denver Nuggets",232,61,30
"602","Klay Thompson","Golden State Warriors","1/2/2017",2016,2,4,27,"shot_no","Jump Shot","2PT Field Goal",8,"Denver Nuggets",-61,61,20
"603","Klay Thompson","Golden State Warriors","1/2/2017",2016,1,9,24,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",107,232,3
"604","Klay Thompson","Golden State Warriors","1/2/2017",2016,1,6,52,"shot_no","Jump Shot","2PT Field Goal",18,"Denver Nuggets",148,110,6
"605","Klay Thompson","Golden State Warriors","1/28/2017",2016,1,7,9,"shot_no","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",4,185,5
"606","Klay Thompson","Golden State Warriors","2/28/2017",2016,4,3,7,"shot_no","Jump Shot","3PT Field Goal",27,"Washington Wizards",199,183,45
"607","Klay Thompson","Golden State Warriors","1/28/2017",2016,2,8,30,"shot_yes","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",151,214,16
"608","Klay Thompson","Golden State Warriors","1/28/2017",2016,3,8,48,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",119,237,28
"609","Klay Thompson","Golden State Warriors","1/28/2017",2016,3,10,51,"shot_yes","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-150,90,26
"610","Klay Thompson","Golden State Warriors","1/28/2017",2016,2,1,34,"shot_yes","Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",-227,21,23
"611","Klay Thompson","Golden State Warriors","1/28/2017",2016,2,7,58,"shot_no","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",100,100,17
"612","Klay Thompson","Golden State Warriors","2/27/2017",2016,2,11,8,"shot_yes","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-223,144,13
"613","Klay Thompson","Golden State Warriors","2/27/2017",2016,3,5,34,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",4,254,31
"614","Klay Thompson","Golden State Warriors","2/27/2017",2016,4,6,56,"shot_no","Jump Shot","2PT Field Goal",7,"Philadelphia 76ers",-74,-16,42
"615","Klay Thompson","Golden State Warriors","2/27/2017",2016,2,0,6,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",151,218,24
"616","Klay Thompson","Golden State Warriors","2/27/2017",2016,1,11,40,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-248,31,1
"617","Klay Thompson","Golden State Warriors","2/27/2017",2016,4,9,58,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",245,2,39
"618","Klay Thompson","Golden State Warriors","2/27/2017",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",240,33,24
"619","Klay Thompson","Golden State Warriors","2/27/2017",2016,1,4,46,"shot_no","Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",204,-19,8
"620","Klay Thompson","Golden State Warriors","2/28/2017",2016,4,0,1,"shot_no","Jump Shot","3PT Field Goal",25,"Washington Wizards",-210,146,48
"621","Klay Thompson","Golden State Warriors","3/16/2017",2016,4,10,54,"shot_no","Jump Shot","2PT Field Goal",10,"Orlando Magic",42,95,38
"622","Klay Thompson","Golden State Warriors","3/16/2017",2016,2,2,37,"shot_no","Jump Shot","3PT Field Goal",28,"Orlando Magic",89,272,22
"623","Klay Thompson","Golden State Warriors","3/16/2017",2016,1,3,24,"shot_yes","Jump Shot","3PT Field Goal",26,"Orlando Magic",132,228,9
"624","Klay Thompson","Golden State Warriors","3/16/2017",2016,3,10,5,"shot_yes","Jump Shot","2PT Field Goal",12,"Orlando Magic",-60,110,26
"625","Klay Thompson","Golden State Warriors","3/16/2017",2016,3,9,14,"shot_no","Jump Shot","3PT Field Goal",23,"Orlando Magic",-233,7,27
"626","Klay Thompson","Golden State Warriors","3/16/2017",2016,1,11,22,"shot_yes","Jump Shot","3PT Field Goal",24,"Orlando Magic",125,208,1
"627","Klay Thompson","Golden State Warriors","3/16/2017",2016,2,4,12,"shot_yes","Jump Shot","2PT Field Goal",21,"Orlando Magic",89,193,20
"628","Klay Thompson","Golden State Warriors","3/16/2017",2016,1,8,53,"shot_yes","Jump Shot","2PT Field Goal",9,"Orlando Magic",12,95,4
"629","Klay Thompson","Golden State Warriors","3/16/2017",2016,1,2,42,"shot_no","Jump Shot","3PT Field Goal",25,"Orlando Magic",-1,252,10
"630","Klay Thompson","Golden State Warriors","3/16/2017",2016,2,6,19,"shot_yes","Jump Shot","2PT Field Goal",12,"Orlando Magic",-7,121,18
"631","Klay Thompson","Golden State Warriors","3/16/2017",2016,2,2,16,"shot_no","Jump Shot","2PT Field Goal",5,"Orlando Magic",22,51,22
"632","Klay Thompson","Golden State Warriors","2/28/2017",2016,4,7,39,"shot_no","Jump Shot","2PT Field Goal",14,"Washington Wizards",-32,144,41
"633","Klay Thompson","Golden State Warriors","11/4/2016",2016,4,9,24,"shot_no","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-176,183,39
"634","Klay Thompson","Golden State Warriors","2/10/2017",2016,3,5,46,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",220,129,31
"635","Klay Thompson","Golden State Warriors","2/10/2017",2016,4,11,43,"shot_yes","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-2,203,37
"636","Klay Thompson","Golden State Warriors","2/28/2017",2016,1,7,9,"shot_yes","Jump Shot","3PT Field Goal",25,"Washington Wizards",-104,237,5
"637","Klay Thompson","Golden State Warriors","2/28/2017",2016,3,11,22,"shot_no","Jump Shot","3PT Field Goal",23,"Washington Wizards",233,46,25
"638","Klay Thompson","Golden State Warriors","2/28/2017",2016,2,0,37,"shot_yes","Jump Shot","3PT Field Goal",26,"Washington Wizards",222,149,24
"639","Klay Thompson","Golden State Warriors","2/28/2017",2016,2,11,45,"shot_no","Jump Shot","3PT Field Goal",25,"Washington Wizards",222,126,13
"640","Klay Thompson","Golden State Warriors","2/28/2017",2016,1,2,36,"shot_no","Jump Shot","3PT Field Goal",31,"Washington Wizards",-66,311,10
"641","Klay Thompson","Golden State Warriors","2/28/2017",2016,4,9,15,"shot_no","Jump Shot","3PT Field Goal",25,"Washington Wizards",-68,247,39
"642","Klay Thompson","Golden State Warriors","2/28/2017",2016,4,9,48,"shot_no","Jump Shot","2PT Field Goal",17,"Washington Wizards",99,149,39
"643","Klay Thompson","Golden State Warriors","2/28/2017",2016,3,7,58,"shot_no","Jump Shot","3PT Field Goal",23,"Washington Wizards",233,31,29
"644","Klay Thompson","Golden State Warriors","2/28/2017",2016,2,9,0,"shot_no","Jump Shot","2PT Field Goal",4,"Washington Wizards",42,13,15
"645","Klay Thompson","Golden State Warriors","2/28/2017",2016,3,8,27,"shot_no","Jump Shot","3PT Field Goal",27,"Washington Wizards",91,264,28
"646","Klay Thompson","Golden State Warriors","2/28/2017",2016,2,3,41,"shot_no","Jump Shot","2PT Field Goal",15,"Washington Wizards",151,26,21
"647","Klay Thompson","Golden State Warriors","2/28/2017",2016,2,4,41,"shot_no","Jump Shot","3PT Field Goal",27,"Washington Wizards",202,183,20
"648","Klay Thompson","Golden State Warriors","1/29/2017",2016,4,10,41,"shot_no","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",105,185,38
"649","Klay Thompson","Golden State Warriors","1/29/2017",2016,3,7,8,"shot_no","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",107,164,29
"650","Klay Thompson","Golden State Warriors","1/29/2017",2016,1,7,16,"shot_yes","Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",0,141,5
"651","Klay Thompson","Golden State Warriors","1/29/2017",2016,1,7,45,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-97,232,5
"652","Klay Thompson","Golden State Warriors","1/29/2017",2016,4,0,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",213,120,48
"653","Klay Thompson","Golden State Warriors","1/29/2017",2016,2,7,46,"shot_yes","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",50,188,17
"654","Klay Thompson","Golden State Warriors","1/29/2017",2016,2,8,41,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",4,252,16
"655","Klay Thompson","Golden State Warriors","1/29/2017",2016,3,11,44,"shot_yes","Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",115,101,25
"656","Klay Thompson","Golden State Warriors","1/29/2017",2016,2,11,39,"shot_no","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",233,11,13
"657","Klay Thompson","Golden State Warriors","1/29/2017",2016,2,10,26,"shot_no","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",213,51,14
"658","Klay Thompson","Golden State Warriors","1/29/2017",2016,1,4,36,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",222,131,8
"659","Klay Thompson","Golden State Warriors","3/6/2017",2016,3,3,22,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",218,139,33
"660","Klay Thompson","Golden State Warriors","3/6/2017",2016,4,1,30,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",228,115,47
"661","Klay Thompson","Golden State Warriors","3/6/2017",2016,3,3,55,"shot_no","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",46,257,33
"662","Klay Thompson","Golden State Warriors","3/6/2017",2016,3,4,28,"shot_yes","Jump Shot","2PT Field Goal",19,"Atlanta Hawks",179,80,32
"663","Klay Thompson","Golden State Warriors","3/6/2017",2016,1,8,17,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-232,115,4
"664","Klay Thompson","Golden State Warriors","3/29/2017",2016,2,0,3,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",235,8,24
"665","Klay Thompson","Golden State Warriors","3/29/2017",2016,3,9,25,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-233,41,27
"666","Klay Thompson","Golden State Warriors","3/29/2017",2016,2,5,13,"shot_yes","Jump Shot","2PT Field Goal",17,"San Antonio Spurs",87,154,19
"667","Klay Thompson","Golden State Warriors","3/29/2017",2016,4,1,30,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-235,-11,47
"668","Klay Thompson","Golden State Warriors","3/29/2017",2016,3,10,40,"shot_yes","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",200,149,26
"669","Klay Thompson","Golden State Warriors","3/29/2017",2016,2,10,37,"shot_yes","Jump Shot","2PT Field Goal",19,"San Antonio Spurs",179,85,14
"670","Klay Thompson","Golden State Warriors","3/29/2017",2016,2,6,20,"shot_yes","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",238,31,18
"671","Klay Thompson","Golden State Warriors","3/29/2017",2016,1,6,50,"shot_no","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",-209,129,6
"672","Klay Thompson","Golden State Warriors","3/29/2017",2016,4,7,53,"shot_yes","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",166,183,41
"673","Klay Thompson","Golden State Warriors","3/29/2017",2016,1,10,46,"shot_no","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",-2,264,2
"674","Klay Thompson","Golden State Warriors","3/29/2017",2016,2,1,10,"shot_yes","Jump Shot","3PT Field Goal",29,"San Antonio Spurs",212,200,23
"675","Klay Thompson","Golden State Warriors","2/4/2017",2016,3,9,57,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",227,106,27
"676","Klay Thompson","Golden State Warriors","2/4/2017",2016,1,3,5,"shot_no","Jump Shot","2PT Field Goal",15,"Sacramento Kings",-34,156,9
"677","Klay Thompson","Golden State Warriors","2/4/2017",2016,4,11,46,"shot_no","Jump Shot","2PT Field Goal",22,"Sacramento Kings",-137,178,37
"678","Klay Thompson","Golden State Warriors","2/4/2017",2016,1,10,20,"shot_no","Jump Shot","2PT Field Goal",13,"Sacramento Kings",119,61,2
"679","Klay Thompson","Golden State Warriors","2/4/2017",2016,1,5,25,"shot_yes","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-232,33,7
"680","Klay Thompson","Golden State Warriors","2/4/2017",2016,2,10,15,"shot_yes","Jump Shot","2PT Field Goal",19,"Sacramento Kings",78,174,14
"681","Klay Thompson","Golden State Warriors","2/4/2017",2016,1,4,57,"shot_no","Jump Shot","2PT Field Goal",4,"Sacramento Kings",-37,18,8
"682","Klay Thompson","Golden State Warriors","2/4/2017",2016,3,2,50,"shot_yes","Jump Shot","3PT Field Goal",24,"Sacramento Kings",218,111,34
"683","Klay Thompson","Golden State Warriors","2/4/2017",2016,3,6,18,"shot_yes","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-232,16,30
"684","Klay Thompson","Golden State Warriors","2/4/2017",2016,2,2,5,"shot_yes","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-228,7,22
"685","Klay Thompson","Golden State Warriors","2/4/2017",2016,4,0,0,"shot_no","Jump Shot","2PT Field Goal",20,"Sacramento Kings",-169,111,48
"686","Klay Thompson","Golden State Warriors","2/4/2017",2016,2,7,20,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",63,247,17
"687","Klay Thompson","Golden State Warriors","2/4/2017",2016,2,8,25,"shot_no","Jump Shot","2PT Field Goal",10,"Sacramento Kings",17,106,16
"688","Klay Thompson","Golden State Warriors","2/4/2017",2016,4,3,4,"shot_no","Jump Shot","2PT Field Goal",18,"Sacramento Kings",46,180,45
"689","Klay Thompson","Golden State Warriors","2/4/2017",2016,1,6,55,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-233,16,6
"690","Klay Thompson","Golden State Warriors","2/4/2017",2016,3,10,55,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",238,16,26
"691","Klay Thompson","Golden State Warriors","2/4/2017",2016,3,1,27,"shot_no","Jump Shot","3PT Field Goal",23,"Sacramento Kings",236,-1,35
"692","Klay Thompson","Golden State Warriors","2/15/2017",2016,2,1,20,"shot_no","Jump Shot","2PT Field Goal",18,"Sacramento Kings",123,144,23
"693","Klay Thompson","Golden State Warriors","2/15/2017",2016,4,9,18,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-16,257,39
"694","Klay Thompson","Golden State Warriors","2/15/2017",2016,3,11,43,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-228,105,25
"695","Klay Thompson","Golden State Warriors","2/15/2017",2016,1,8,58,"shot_yes","Jump Shot","2PT Field Goal",18,"Sacramento Kings",12,188,4
"696","Klay Thompson","Golden State Warriors","2/15/2017",2016,2,11,22,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",227,111,13
"697","Klay Thompson","Golden State Warriors","2/15/2017",2016,2,6,48,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-115,232,18
"698","Klay Thompson","Golden State Warriors","2/15/2017",2016,2,9,32,"shot_no","Jump Shot","3PT Field Goal",24,"Sacramento Kings",87,232,15
"699","Klay Thompson","Golden State Warriors","2/15/2017",2016,3,8,24,"shot_yes","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-204,149,28
"700","Klay Thompson","Golden State Warriors","2/15/2017",2016,2,1,56,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-106,228,23
"701","Klay Thompson","Golden State Warriors","2/15/2017",2016,3,5,6,"shot_yes","Jump Shot","3PT Field Goal",30,"Sacramento Kings",-147,264,31
"702","Klay Thompson","Golden State Warriors","2/10/2017",2016,4,7,16,"shot_no","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",112,223,41
"703","Klay Thompson","Golden State Warriors","2/10/2017",2016,3,3,53,"shot_yes","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",181,213,33
"704","Klay Thompson","Golden State Warriors","2/10/2017",2016,1,11,40,"shot_no","Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",227,-6,1
"705","Klay Thompson","Golden State Warriors","2/10/2017",2016,1,9,55,"shot_no","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-130,213,3
"706","Klay Thompson","Golden State Warriors","2/10/2017",2016,1,10,20,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",192,164,2
"707","Klay Thompson","Golden State Warriors","2/10/2017",2016,3,4,18,"shot_yes","Jump Shot","2PT Field Goal",10,"Memphis Grizzlies",35,100,32
"708","Klay Thompson","Golden State Warriors","2/10/2017",2016,4,7,50,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",173,190,41
"709","Klay Thompson","Golden State Warriors","2/10/2017",2016,2,11,31,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",236,26,13
"710","Klay Thompson","Golden State Warriors","2/10/2017",2016,1,10,42,"shot_yes","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",146,210,2
"711","Klay Thompson","Golden State Warriors","2/10/2017",2016,4,3,6,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-63,247,45
"712","Klay Thompson","Golden State Warriors","2/10/2017",2016,2,7,3,"shot_yes","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",204,36,17
"713","Klay Thompson","Golden State Warriors","2/10/2017",2016,4,9,8,"shot_no","Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",127,178,39
"714","Klay Thompson","Golden State Warriors","2/10/2017",2016,4,11,8,"shot_yes","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",110,247,37
"715","Klay Thompson","Golden State Warriors","2/10/2017",2016,2,8,52,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",123,170,16
"716","Klay Thompson","Golden State Warriors","2/10/2017",2016,3,8,18,"shot_no","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",233,-11,28
"717","Klay Thompson","Golden State Warriors","3/18/2017",2016,2,7,17,"shot_yes","Jump Shot","2PT Field Goal",14,"Milwaukee Bucks",132,62,17
"718","Klay Thompson","Golden State Warriors","3/18/2017",2016,4,8,42,"shot_no","Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",-119,120,40
"719","Klay Thompson","Golden State Warriors","3/18/2017",2016,2,8,5,"shot_no","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",91,232,16
"720","Klay Thompson","Golden State Warriors","3/18/2017",2016,3,7,7,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",191,164,29
